"  SAMPLE"	"  NUMBER"	" TAKEOFF"	"KILOVOLT"	" CURRENT"	"BEAMSIZE"	"    LINE"	"  Si WT%"	"  Na WT%"	"  Al WT%"	"  Nb WT%"	"  Sn WT%"	"   W WT%"	"  Ta WT%"	"  Ti WT%"	"  Mn WT%"	"  Fe WT%"	"  Zr WT%"	"   O WT%"	"   TOTAL"	"    SiO2"	"    Na2O"	"   Al2O3"	"   Nb2O5"	"    SnO2"	"     WO3"	"   Ta2O5"	"    TiO2"	"     MnO"	"     FeO"	"    ZrO2"	"       O"	"   TOTAL"	"  Si AT%"	"  Na AT%"	"  Al AT%"	"  Nb AT%"	"  Sn AT%"	"   W AT%"	"  Ta AT%"	"  Ti AT%"	"  Mn AT%"	"  Fe AT%"	"  Zr AT%"	"   O AT%"	"Si OXMOL%"	"Na OXMOL%"	"Al OXMOL%"	"Nb OXMOL%"	"Sn OXMOL%"	"W OXMOL%"	"Ta OXMOL%"	"Ti OXMOL%"	"Mn OXMOL%"	"Fe OXMOL%"	"Zr OXMOL%"	"O OXMOL%"	"   TOTAL"	" FORMULA"	"   BASIS"	"Si FORMULA"	"Na FORMULA"	"Al FORMULA"	"Nb FORMULA"	"Sn FORMULA"	"W FORMULA"	"Ta FORMULA"	"Ti FORMULA"	"Mn FORMULA"	"Fe FORMULA"	"Zr FORMULA"	"O FORMULA"	"Si CDL99"	"Na CDL99"	"Al CDL99"	"Nb CDL99"	"Sn CDL99"	" W CDL99"	"Ta CDL99"	"Ti CDL99"	"Mn CDL99"	"Fe CDL99"	"Zr CDL99"	"SiO2 CDL99"	"Na2O CDL99"	"Al2O3 CDL99"	"Nb2O5 CDL99"	"SnO2 CDL99"	"WO3 CDL99"	"Ta2O5 CDL99"	"TiO2 CDL99"	"MnO CDL99"	"FeO CDL99"	"ZrO2 CDL99"	"Si %ERR "	"Na %ERR "	"Al %ERR "	"Nb %ERR "	"Sn %ERR "	" W %ERR "	"Ta %ERR "	"Ti %ERR "	"Mn %ERR "	"Fe %ERR "	"Zr %ERR "	"   X-POS"	"   Y-POS"	"   Z-POS"	" RELDIST"	"Si STD_NUM"	"Na STD_NUM"	"Al STD_NUM"	"Nb STD_NUM"	"Sn STD_NUM"	"W STD_NUM"	"Ta STD_NUM"	"Ti STD_NUM"	"Mn STD_NUM"	"Fe STD_NUM"	"Zr STD_NUM"	"Si STD_NAM"	"Na STD_NAM"	"Al STD_NAM"	"Nb STD_NAM"	"Sn STD_NAM"	"W STD_NAM"	"Ta STD_NAM"	"Ti STD_NAM"	"Mn STD_NAM"	"Fe STD_NAM"	"Zr STD_NAM"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	58	 .000000	 .000000	 .003038	 .000000	 77.4853	 .000000	 .000000	 .066371	 .000000	 .159706	 .000000	 20.9836	 98.6980	 .000000	 .000000	 .005740	 .000000	 98.3761	 .000000	 .000000	 .110711	 .000000	 .205461	 .000000	 .000000	 98.6980	 .000000	 .000000	 .005719	 .000000	 33.1613	 .000000	 .000000	 .070383	 .000000	 .145261	 .000000	 66.6173	 .000000	 .000000	 .008567	 .000000	 99.3454	 .000000	 .000000	 .210856	 .000000	 .435175	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000172	 .000000	 .995578	 .000000	 .000000	 .002113	 .000000	 .004361	 .000000	 2.00000	 .008574	 .015644	 .004062	 .009489	 .011706	 .027150	 .022599	 .005822	 .009733	 .009150	 .008568	 .018342	 .021088	 .007675	 .013574	 .014862	 .034238	 .027594	 .009712	 .012568	 .011771	 .011573	 -163.60	 -17.151	 94.5935	 -36.087	 .084012	 -36.598	 -18.667	 6.40212	 -220.53	 4.59752	 -29.018	 -20.690	 -4.9931	 10.5990	 .000000	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	59	 .000000	 .000000	 .004606	 .000000	 77.6541	 .000000	 .000000	 .051256	 .010417	 .193833	 .000000	 21.0332	 98.9475	 .000000	 .000000	 .008703	 .000000	 98.5904	 .000000	 .000000	 .085497	 .013451	 .249366	 .000000	  .00000	 98.9475	 .000000	 .000000	 .008649	 .000000	 33.1483	 .000000	 .000000	 .054215	 .009607	 .175848	 .000000	 66.6034	 .000000	 .000000	 .012951	 .000000	 99.2693	 .000000	 .000000	 .162357	 .028769	 .526614	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000260	 .000000	 .995393	 .000000	 .000000	 .001628	 .000288	 .005280	 .000000	 2.00000	 .008572	 .015640	 .004062	 .009488	 .011705	 .027147	 .022597	 .005821	 .009731	 .009148	 .008567	 .018339	 .021083	 .007675	 .013573	 .014861	 .034235	 .027592	 .009710	 .012566	 .011769	 .011572	 -81.491	 -23.396	 62.4936	 -34.470	 .083915	 -24.559	 -15.194	 8.21978	 66.7360	 3.87770	 -40.702	 -20.692	 -4.9834	 10.5990	 9.97905	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	60	 .000000	 .000000	 .000000	 .000000	 77.8602	 .000000	 .000000	 .038733	 .000000	 .142987	 .000000	 21.0587	 99.1007	 .000000	 .000000	 .000000	 .000000	 98.8521	 .000000	 .000000	 .064608	 .000000	 .183952	 .000000	 -.00001	 99.1007	 .000000	 .000000	 .000000	 .000000	 33.2060	 .000000	 .000000	 .040931	 .000000	 .129602	 .000000	 66.6235	 .000000	 .000000	 .000000	 .000000	 99.4891	 .000000	 .000000	 .122635	 .000000	 .388303	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .996826	 .000000	 .000000	 .001229	 .000000	 .003891	 .000000	 2.00000	 .008579	 .015641	 .004063	 .009490	 .011708	 .027150	 .022600	 .005824	 .009733	 .009150	 .008568	 .018353	 .021084	 .007677	 .013576	 .014865	 .034239	 .027596	 .009714	 .012568	 .011771	 .011574	 -228.79	 -42.240	 -465.86	 -34.672	 .083796	 -51.138	 -24.078	 10.8053	 -24.131	 5.07383	 -27.124	 -20.695	 -4.9736	 10.5990	 20.0427	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	61	 .000000	 .000000	 .005081	 .000000	 77.5400	 .000000	 .000000	 .072735	 .000000	 .174708	 .000000	 21.0087	 98.8012	 .000000	 .000000	 .009601	 .000000	 98.4455	 .000000	 .000000	 .121326	 .000000	 .224762	 .000000	  .00000	 98.8012	 .000000	 .000000	 .009554	 .000000	 33.1425	 .000000	 .000000	 .077034	 .000000	 .158704	 .000000	 66.6122	 .000000	 .000000	 .014309	 .000000	 99.2795	 .000000	 .000000	 .230757	 .000000	 .475403	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000287	 .000000	 .995090	 .000000	 .000000	 .002313	 .000000	 .004765	 .000000	 2.00000	 .008572	 .015632	 .004062	 .009488	 .011704	 .027146	 .022596	 .005821	 .009730	 .009147	 .008566	 .018338	 .021072	 .007674	 .013573	 .014860	 .034233	 .027591	 .009710	 .012564	 .011768	 .011571	 -41.960	 -37.966	 56.6773	 -23.559	 .083973	 -59.938	 -28.378	 5.86083	 -96.208	 4.24591	 -34.642	 -20.697	 -4.9639	 10.5990	 29.9815	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	62	 .000000	 .000000	 .000000	 .000000	 77.2749	 .000000	 .000000	 .275069	 .000000	 .078721	 .000000	 21.0404	 98.6691	 .000000	 .000000	 .000000	 .000000	 98.1090	 .000000	 .000000	 .458831	 .000000	 .101274	 .000000	 .000006	 98.6691	 .000000	 .000000	 .000000	 .000000	 32.9947	 .000000	 .000000	 .291022	 .000000	 .071435	 .000000	 66.6429	 .000000	 .000000	 .000000	 .000000	 98.9134	 .000000	 .000000	 .872442	 .000000	 .214151	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .990194	 .000000	 .000000	 .008734	 .000000	 .002144	 .000000	 2.00000	 .008554	 .015610	 .004057	 .009480	 .011692	 .027134	 .022585	 .005815	 .009724	 .009142	 .008558	 .018299	 .021042	 .007666	 .013562	 .014844	 .034218	 .027578	 .009700	 .012557	 .011761	 .011560	 -95.511	 -25.220	 -64.347	 -48.453	 .084109	 -42.428	 -19.147	 1.71029	 -59.761	 8.77123	 -26.088	 -20.699	 -4.9542	 10.5990	 39.9606	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	63	 .000000	 .000000	 .000000	 .000000	 77.6933	 .000000	 .000000	 .219482	 .000000	 .105859	 .000000	 21.1238	 99.1424	 .000000	 .000000	 .000000	 .000000	 98.6401	 .000000	 .000000	 .366109	 .000000	 .136187	 .000000	  .00000	 99.1424	 .000000	 .000000	 .000000	 .000000	 33.0383	 .000000	 .000000	 .231266	 .000000	 .095670	 .000000	 66.6348	 .000000	 .000000	 .000000	 .000000	 99.0201	 .000000	 .000000	 .693136	 .000000	 .286736	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .991623	 .000000	 .000000	 .006941	 .000000	 .002871	 .000000	 2.00000	 .008559	 .015611	 .004058	 .009482	 .011694	 .027134	 .022586	 .005816	 .009724	 .009142	 .008559	 .018310	 .021043	 .007668	 .013564	 .014847	 .034218	 .027579	 .009702	 .012556	 .011761	 .011562	 -82.705	 -36.334	 -33.809	 -55.051	 .083870	 -47.874	 -22.442	 2.08985	 -136.57	 6.66213	 -89.553	 -20.701	 -4.9444	 10.5995	 50.0269	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	64	 .000000	 .000000	 .000000	 .000000	 77.6985	 .000000	 .000000	 .170983	 .000000	 .050159	 .000000	 21.0769	 98.9965	 .000000	 .000000	 .000000	 .000000	 98.6468	 .000000	 .000000	 .285209	 .000000	 .064530	 .000000	 -.00001	 98.9965	 .000000	 .000000	 .000000	 .000000	 33.1224	 .000000	 .000000	 .180610	 .000000	 .045444	 .000000	 66.6515	 .000000	 .000000	 .000000	 .000000	 99.3221	 .000000	 .000000	 .541582	 .000000	 .136270	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .993899	 .000000	 .000000	 .005420	 .000000	 .001364	 .000000	 2.00000	 .008567	 .015615	 .004060	 .009485	 .011700	 .027140	 .022591	 .005820	 .009727	 .009145	 .008562	 .018329	 .021049	 .007671	 .013569	 .014855	 .034225	 .027585	 .009708	 .012560	 .011764	 .011566	 -99.108	 -34.081	 -75.660	 -36.513	 .083867	 -47.550	 -16.701	 2.62232	 -60.609	 13.4512	 -81.360	 -20.704	 -4.9347	 10.5995	 59.9833	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	65	 .000000	 .000000	 .000000	 .000000	 78.0261	 .000000	 .000000	 .146908	 .000000	 .039929	 .000000	 21.1462	 99.3591	 .000000	 .000000	 .000000	 .000000	 99.0626	 .000000	 .000000	 .245052	 .000000	 .051368	 .000000	 .000006	 99.3591	 .000000	 .000000	 .000000	 .000000	 33.1546	 .000000	 .000000	 .154678	 .000000	 .036058	 .000000	 66.6547	 .000000	 .000000	 .000000	 .000000	 99.4280	 .000000	 .000000	 .463868	 .000000	 .108136	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .994818	 .000000	 .000000	 .004641	 .000000	 .001082	 .000000	 2.00000	 .008570	 .015613	 .004060	 .009486	 .011701	 .027139	 .022591	 .005820	 .009727	 .009144	 .008563	 .018335	 .021046	 .007672	 .013569	 .014856	 .034224	 .027585	 .009709	 .012560	 .011764	 .011566	 -31.873	 -27.057	 -20.063	 -25.351	 .083678	 -35.522	 -12.674	 3.01599	 -228.90	 16.7519	 -95.674	 -20.706	 -4.9249	 10.5995	 70.0295	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	66	 .000000	 .000000	 .000000	 .000000	 78.2243	 .000000	 .000000	 .104328	 .000000	 .057548	 .000000	 21.1762	 99.5624	 .000000	 .000000	 .000000	 .000000	 99.3143	 .000000	 .000000	 .174025	 .000000	 .074036	 .000000	 .000004	 99.5624	 .000000	 .000000	 .000000	 .000000	 33.1891	 .000000	 .000000	 .109681	 .000000	 .051892	 .000000	 66.6494	 .000000	 .000000	 .000000	 .000000	 99.5155	 .000000	 .000000	 .328873	 .000000	 .155596	 .000000	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .995930	 .000000	 .000000	 .003291	 .000000	 .001557	 .000000	 2.00000	 .008575	 .015616	 .004062	 .009488	 .011705	 .027143	 .022595	 .005822	 .009728	 .009146	 .008565	 .018346	 .021049	 .007675	 .013573	 .014860	 .034230	 .027590	 .009712	 .012561	 .011766	 .011569	 -23.665	 -19.194	 -15.003	 -23.940	 .083576	 -37.350	 -16.677	 4.15611	 -82.097	 11.7972	 -25.874	 -20.708	 -4.9152	 10.5995	 79.9984	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
"CS13_Saltwater_E1"	2	 40.0000	 20.0000	 80.0000	 .000000	67	 .000000	 .000000	 .000000	 .000000	 77.5643	 .000000	 .000000	 .188100	 .002243	 .106075	 .012361	 21.0731	 98.9462	 .000000	 .000000	 .000000	 .000000	 98.4764	 .000000	 .000000	 .313762	 .002897	 .136465	 .016697	  .00000	 98.9462	 .000000	 .000000	 .000000	 .000000	 33.0624	 .000000	 .000000	 .198673	 .002066	 .096094	 .006855	 66.6340	 .000000	 .000000	 .000000	 .000000	 99.0898	 .000000	 .000000	 .595435	 .006191	 .288000	 .020546	 .000000	 100.000	 2.00000	O	 .000000	 .000000	 .000000	 .000000	 .992358	 .000000	 .000000	 .005963	 .000062	 .002884	 .000206	 2.00000	 .008561	 .015600	 .004059	 .009483	 .011695	 .027133	 .022586	 .005817	 .009722	 .009140	 .008559	 .018316	 .021028	 .007669	 .013565	 .014849	 .034217	 .027579	 .009702	 .012554	 .011759	 .011562	 -58.143	 -29.831	 -53.439	 -24.438	 .083934	 -77.308	 -41.003	 2.40243	 306.954	 6.64853	 49.3738	 -20.711	 -4.9055	 10.6000	 89.9774	214	334	319	303	301	332	333	140	335	126	503	"Wollastonite"	"Jadeite"	"Corundum"	"CaNb2O6"	"Cassiterite"	"Scheelite"	"Manganotantalite"	"Rutile"	"Mn"	"Magnetite"	"Zr"
