  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,  Al WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Mn WT%,  Fe WT%,  Zr WT%,   O WT%,   TOTAL,    SiO2,    Na2O,   Al2O3,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,     MnO,     FeO,    ZrO2,       O,   TOTAL,  Si AT%,  Na AT%,  Al AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Mn AT%,  Fe AT%,  Zr AT%,   O AT%,Si OXMOL%,Na OXMOL%,Al OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Mn OXMOL%,Fe OXMOL%,Zr OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,Al FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Mn FORMULA,Fe FORMULA,Zr FORMULA,O FORMULA,Si CDL99,Na CDL99,Al CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Mn CDL99,Fe CDL99,Zr CDL99,SiO2 CDL99,Na2O CDL99,Al2O3 CDL99,Nb2O5 CDL99,SnO2 CDL99,WO3 CDL99,Ta2O5 CDL99,TiO2 CDL99,MnO CDL99,FeO CDL99,ZrO2 CDL99,Si %ERR ,Na %ERR ,Al %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Mn %ERR ,Fe %ERR ,Zr %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,Al STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Mn STD_NUM,Fe STD_NUM,Zr STD_NUM,Si STD_NAM,Na STD_NAM,Al STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Mn STD_NAM,Fe STD_NAM,Zr STD_NAM
CS13_Saltwater_E1,2,40,20,80,0,68,0,0,0,0,77.9304,0,0,0.120126,0,0.039034,0,21.1023,99.1919,0,0,0,0,98.9413,0,0,0.200377,0,0.050217,0,0,99.1919,0,0,0,0,33.183,0,0,0.126743,0,0.035324,0,66.6549,0,0,0,0,99.514,0,0,0.380095,0,0.105934,0,0,100,2,O,0,0,0,0,0.995667,0,0,0.003803,0,0.00106,0,2,0.008574,0.015608,0.004062,0.009488,0.011704,0.027141,0.022594,0.005822,0.009727,0.009144,0.008564,0.018343,0.021039,0.007674,0.013572,0.014859,0.034227,0.027588,0.009711,0.012559,0.011764,0.011568,-47.701,-28.021,-25.555,-35.907,0.083731,-26.988,-22.485,3.63906,-67.7,17.1228,-3766.7,-20.713,-4.8957,10.6,100.041,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,69,0,0,0,0,77.852,0,0,0.104482,0,0.063748,0,21.0777,99.0979,0,0,0,0,98.8416,0,0,0.174283,0,0.082012,0,0.000006,99.0979,0,0,0,0,33.1845,0,0,0.110354,0,0.057749,0,66.6474,0,0,0,0,99.496,0,0,0.33087,0,0.173148,0,0,100,2,O,0,0,0,0,0.995822,0,0,0.003312,0,0.001733,0,2,0.008574,0.015605,0.004062,0.009488,0.011703,0.02714,0.022593,0.005821,0.009725,0.009143,0.008563,0.018344,0.021035,0.007674,0.013572,0.014858,0.034226,0.027587,0.00971,0.012558,0.011763,0.011567,-35.015,-30.276,-25.279,-20.134,0.08377,-83.025,-22.55,4.14967,-65.183,10.7018,-47.484,-20.715,-4.886,10.6,109.98,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,70,0,0,0,0,77.9208,0,0,0.037546,0,0.089766,0,21.059,99.1071,0,0,0,0,98.929,0,0,0.062628,0,0.115484,0,-0.00001,99.1071,0,0,0,0,33.2394,0,0,0.039686,0,0.081382,0,66.6395,0,0,0,0,99.6371,0,0,0.118962,0,0.243947,0,0,100,2,O,0,0,0,0,0.997588,0,0,0.001191,0,0.002442,0,2,0.00858,0.015606,0.004063,0.009489,0.011706,0.02714,0.022594,0.005822,0.009726,0.009144,0.008565,0.018355,0.021037,0.007677,0.013575,0.014862,0.034226,0.027588,0.009712,0.012558,0.011763,0.011569,-88.121,-21.524,-56.908,-27.31,0.083724,-31.295,-20.301,11.1369,-30.324,7.75965,-71.589,-20.717,-4.8763,10.6,119.959,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,71,0,0,0,0,77.2336,0,0,0.109126,0,0.123015,0,20.9311,98.3969,0,0,0,0,98.0566,0,0,0.182028,0,0.158259,0,0.000004,98.3969,0,0,0,0,33.1425,0,0,0.116034,0,0.11219,0,66.6293,0,0,0,0,99.3161,0,0,0.347712,0,0.336192,0,0,100,2,O,0,0,0,0,0.994833,0,0,0.003483,0,0.003368,0,2,0.008569,0.015595,0.004061,0.009486,0.0117,0.027135,0.022589,0.005819,0.009722,0.009141,0.008561,0.018333,0.021022,0.007673,0.01357,0.014854,0.03422,0.027583,0.009706,0.012553,0.011759,0.011565,-42.99,-21.463,-39.271,-23.208,0.084107,-52.641,-26.671,3.98131,-37.165,5.80651,-58.721,-20.72,-4.8665,10.6,130.025,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,72,0,0,0,0,77.8246,0,0,0.159633,0,0.125591,0,21.1249,99.2347,0,0,0,0,98.8069,0,0,0.266277,0,0.161572,0,0.000002,99.2347,0,0,0,0,33.0895,0,0,0.16818,0,0.113487,0,66.6288,0,0,0,0,99.156,0,0,0.503968,0,0.340074,0,0,100,2,O,0,0,0,0,0.993249,0,0,0.005048,0,0.003407,0,2,0.008564,0.015586,0.00406,0.009484,0.011695,0.027131,0.022586,0.005816,0.009719,0.009138,0.008559,0.018322,0.021009,0.00767,0.013567,0.014849,0.034214,0.027578,0.009702,0.01255,0.011756,0.011561,-33.335,-30.459,-1187.2,-23.943,0.083776,-85.256,-18.876,2.79152,-89.113,5.69702,-42.05,-20.722,-4.8568,10.6005,139.984,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,73,0,0,0,0,77.7638,0,0,0.116347,0,0.081679,0,21.067,99.0289,0,0,0,0,98.7297,0,0,0.194074,0,0.10508,0,0,99.0289,0,0,0,0,33.1611,0,0,0.122938,0,0.074025,0,66.642,0,0,0,0,99.4096,0,0,0.36854,0,0.22191,0,0,100,2,O,0,0,0,0,0.9952,0,0,0.003689,0,0.002222,0,2,0.008572,0.015589,0.004061,0.009487,0.011701,0.027136,0.02259,0.005819,0.009722,0.00914,0.008561,0.018338,0.021014,0.007674,0.013571,0.014855,0.034221,0.027584,0.009707,0.012553,0.011759,0.011565,-50.872,-15.415,-35.463,-24.064,0.08381,-47.125,-28.79,3.74861,-73.377,8.47112,-32.56,-20.724,-4.847,10.6005,150.048,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,74,0,0,0.00024,0,77.9543,0,0,0.087918,0,0.100009,0,21.1049,99.2473,0,0,0.000453,0,98.9716,0,0,0.146653,0,0.128661,0,0.000002,99.2473,0,0,0.000449,0,33.1799,0,0,0.092724,0,0.090467,0,66.6364,0,0,0.000673,0,99.4503,0,0,0.277923,0,0.271156,0,0,100,2,O,0,0,0.000013,0,0.995849,0,0,0.002783,0,0.002715,0,2,0.008575,0.015589,0.004062,0.009488,0.011702,0.027138,0.022592,0.00582,0.009722,0.009141,0.008562,0.018344,0.021013,0.007675,0.013573,0.014857,0.034223,0.027586,0.009708,0.012553,0.011759,0.011566,-59.62,-24.352,1193.73,-31.076,0.083706,-38.236,-35.076,4.88754,-36.503,7.01857,-27.844,-20.726,-4.8373,10.6005,160.007,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,75,0,0,0,0,77.5668,0,0,0.133963,0.003771,0.097147,0,21.0312,98.8329,0,0,0,0,98.4796,0,0,0.223459,0.004869,0.124979,0,0.000004,98.8329,0,0,0,0,33.1304,0,0,0.14178,0.00348,0.088185,0,66.6361,0,0,0,0,99.3003,0,0,0.424951,0.01043,0.264313,0,0,100,2,O,0,0,0,0,0.994369,0,0,0.004255,0.000104,0.002647,0,2,0.008569,0.01558,0.004061,0.009486,0.011699,0.027134,0.022589,0.005818,0.00972,0.009139,0.00856,0.018332,0.021002,0.007673,0.01357,0.014853,0.034218,0.027582,0.009705,0.01255,0.011757,0.011563,-47.06,-19.086,-54.832,-26.195,0.083918,-48.56,-24.527,3.28462,182.841,7.20815,-21.085,-20.729,-4.8276,10.6005,169.966,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,76,0,0,0,0.050661,77.1588,0,0,0.538507,0,0.107803,0,21.2152,99.071,0,0,0,0.072473,97.9616,0,0,0.89826,0,0.138688,0,0,99.071,0,0,0,0.027405,32.6717,0,0,0.565009,0,0.097013,0,66.6389,0,0,0,0.041091,97.9737,0,0,1.69431,0,0.290917,0,0,100,2,O,0,0,0,0.000822,0.980559,0,0,0.016957,0,0.002912,0,2,0.008519,0.015529,0.004049,0.009467,0.011668,0.027104,0.022561,0.005801,0.009703,0.009124,0.008541,0.018225,0.020933,0.007651,0.013543,0.014813,0.03418,0.027548,0.009676,0.012529,0.011738,0.011537,-37.593,-34.278,-44.664,13.7064,0.084149,-47.485,-18.939,0.968987,-37.663,6.54073,-220.28,-20.731,-4.8178,10.601,180.032,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
CS13_Saltwater_E1,2,40,20,80,0,77,0,0,0,0,77.5197,0,0,0.229903,0.000195,0.05216,0,21.0687,98.8706,0,0,0,0,98.4197,0,0,0.383492,0.000252,0.067104,0,0.000006,98.8706,0,0,0,0,33.0588,0,0,0.24294,0.00018,0.047275,0,66.6509,0,0,0,0,99.1292,0,0,0.728474,0.000539,0.141756,0,0,100,2,O,0,0,0,0,0.991998,0,0,0.00729,0.000005,0.001419,0,2,0.00856,0.015565,0.004059,0.009483,0.011693,0.027128,0.022583,0.005815,0.009716,0.009136,0.008556,0.018314,0.020981,0.007669,0.013566,0.014845,0.03421,0.027576,0.0097,0.012546,0.011753,0.011557,-34.24,-21.063,-22.016,-26.568,0.083938,-57.31,-20.171,2.00446,3519.43,12.9445,-40.05,-20.733,-4.8081,10.601,189.998,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
