  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,  Al WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Mn WT%,  Fe WT%,  Zr WT%,   O WT%,   TOTAL,    SiO2,    Na2O,   Al2O3,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,     MnO,     FeO,    ZrO2,       O,   TOTAL,  Si AT%,  Na AT%,  Al AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Mn AT%,  Fe AT%,  Zr AT%,   O AT%,Si OXMOL%,Na OXMOL%,Al OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Mn OXMOL%,Fe OXMOL%,Zr OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,Al FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Mn FORMULA,Fe FORMULA,Zr FORMULA,O FORMULA,Si CDL99,Na CDL99,Al CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Mn CDL99,Fe CDL99,Zr CDL99,SiO2 CDL99,Na2O CDL99,Al2O3 CDL99,Nb2O5 CDL99,SnO2 CDL99,WO3 CDL99,Ta2O5 CDL99,TiO2 CDL99,MnO CDL99,FeO CDL99,ZrO2 CDL99,Si %ERR ,Na %ERR ,Al %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Mn %ERR ,Fe %ERR ,Zr %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,Al STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Mn STD_NUM,Fe STD_NUM,Zr STD_NUM,Si STD_NAM,Na STD_NAM,Al STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Mn STD_NAM,Fe STD_NAM,Zr STD_NAM
Aberfoyle_1,2,40,20,40,0,68,0.016995,0,0,0.15578,77.927,0,0.017391,0.491443,0,0.133208,0.000688,21.4669,100.209,0.036358,0,0,0.22285,98.9369,0,0.021235,0.819756,0,0.171372,0.000929,-0.00001,100.209,0.030055,0,0,0.083285,32.6116,0,0.004774,0.509607,0,0.118476,0.000375,66.6419,0.090218,0,0,0.124999,97.8912,0,0.007165,1.5297,0,0.355631,0.001125,0,100,2,O,0.000902,0,0,0.002499,0.978712,0,0.000143,0.015294,0,0.003556,0.000011,2,0.011877,0.023859,0.00602,0.013576,0.016607,0.039214,0.032903,0.008179,0.013553,0.012796,0.012731,0.025409,0.032161,0.011374,0.019422,0.021084,0.049452,0.040176,0.013643,0.017501,0.016462,0.017197,49.0287,-119.77,-30.377,6.84718,0.118227,-162.12,133.572,1.47364,-115.61,7.57585,1307.16,-5.603,-32.981,13.09,100.01,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,69,0.0076,0,0,0.004952,78.9035,0,0,0.276042,0,0.062831,0.024633,21.495,100.775,0.01626,0,0,0.007084,100.177,0,0,0.460454,0,0.080832,0.033275,0.000004,100.775,0.013425,0,0,0.002644,32.9803,0,0,0.285899,0,0.055814,0.013397,66.6485,0.040255,0,0,0.003965,98.891,0,0,0.857263,0,0.167359,0.04017,0,100,2,O,0.000403,0,0,0.000079,0.989679,0,0,0.008579,0,0.001675,0.000402,2,0.011936,0.023914,0.006033,0.013596,0.016636,0.039248,0.032935,0.008198,0.013572,0.012812,0.012754,0.025535,0.032235,0.011399,0.019449,0.021121,0.049495,0.040216,0.013674,0.017525,0.016483,0.017228,109.809,-33.34,-23.283,194.665,0.117456,-80.131,-24.055,2.40615,-965.57,15.2153,37.2424,-5.603,-32.972,13.09,110.001,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,70,0.014038,0,0,0.000611,78.7563,0.006941,0,0.265848,0,0.007365,0,21.4313,100.482,0.030033,0,0,0.000873,99.9898,0.008753,0,0.44345,0,0.009476,0,-0.00001,100.482,0.024877,0,0,0.000327,33.025,0.001879,0,0.276229,0,0.006564,0,66.6652,0.074628,0,0,0.000491,99.0709,0.005637,0,0.828653,0,0.019691,0,0,100,2,O,0.000746,0,0,0.00001,0.990771,0.000056,0,0.008287,0,0.000197,0,2,0.011942,0.023916,0.006034,0.013597,0.016638,0.039248,0.032935,0.0082,0.013574,0.012813,0.012756,0.025548,0.032238,0.0114,0.019451,0.021123,0.049495,0.040216,0.013677,0.017527,0.016484,0.017231,59.6176,-88.652,-17.501,1574.1,0.117547,398.616,-25.745,2.48741,-79.446,123.694,-83.637,-5.603,-32.961,13.09,120.01,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,71,0.007451,0,0,0.001965,78.7246,0.005094,0,0.214993,0,0.020786,0.014171,21.3901,100.379,0.015941,0,0,0.002811,99.9495,0.006424,0,0.35862,0,0.026741,0.019142,0.000004,100.379,0.013228,0,0,0.001055,33.0731,0.001382,0,0.223804,0,0.018559,0.007746,66.6611,0.03968,0,0,0.001582,99.2044,0.004144,0,0.67131,0,0.055668,0.023235,0,100,2,O,0.000397,0,0,0.000032,0.992276,0.000041,0,0.006715,0,0.000557,0.000232,2,0.011949,0.02392,0.006035,0.013598,0.016641,0.039248,0.032936,0.008201,0.013574,0.012814,0.012758,0.025564,0.032244,0.011402,0.019452,0.021128,0.049495,0.040216,0.01368,0.017528,0.016485,0.017233,112.13,-61.899,-22.707,489.515,0.11756,542.985,-43.042,3.00467,-61.603,44.3652,64.2498,-5.603,-32.951,13.09,130.013,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,72,0.012503,0,0,0.004259,79.4799,0,0,0.216935,0,0.018279,0.019421,21.6016,101.353,0.026748,0,0,0.006093,100.908,0,0,0.36186,0,0.023516,0.026234,0,101.353,0.02198,0,0,0.002264,33.0638,0,0,0.223616,0,0.016161,0.010512,66.6617,0.065933,0,0,0.003395,99.1799,0,0,0.67077,0,0.048477,0.031532,0,100,2,O,0.000659,0,0,0.000068,0.991989,0,0,0.006709,0,0.000485,0.000315,2,0.011948,0.023919,0.006034,0.013597,0.01664,0.039248,0.032936,0.008201,0.013574,0.012813,0.012757,0.025562,0.032242,0.011402,0.019451,0.021127,0.049495,0.040216,0.01368,0.017527,0.016485,0.017232,66.9315,-123.76,-22.754,226.245,0.116993,-123.89,-45.928,2.98038,-58.577,50.3344,47.0638,-5.603,-32.942,13.09,139.999,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,73,0.017917,0,0,0.001117,78.7776,0,0,0.286997,0,0.024047,0.033975,21.4707,100.612,0.038331,0,0,0.001598,100.017,0,0,0.478728,0,0.030937,0.045894,0.000002,100.612,0.031689,0,0,0.000597,32.9706,0,0,0.297632,0,0.02139,0.018502,66.6596,0.095049,0,0,0.000896,98.8917,0,0,0.892715,0,0.064156,0.055494,0,100,2,O,0.000951,0,0,0.000018,0.989221,0,0,0.00893,0,0.000642,0.000555,2,0.01193,0.023902,0.00603,0.01359,0.016629,0.039234,0.032922,0.008195,0.013567,0.012808,0.012749,0.025522,0.032219,0.011394,0.019442,0.021113,0.049477,0.0402,0.013669,0.017519,0.016477,0.017221,46.7261,-117.46,-22.096,860.253,0.11751,-151.75,-45.665,2.32479,-97.692,38.4413,27.1779,-5.603,-32.931,13.09,150.009,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,74,0.011427,0,0,0.051689,78.2379,0,0.04834,0.366744,0,0.055861,0.010422,21.4043,100.187,0.024447,0,0,0.073943,99.3316,0,0.059026,0.61175,0,0.071865,0.014079,-0.00001,100.187,0.020273,0,0,0.027721,32.8448,0,0.013311,0.381496,0,0.04984,0.005693,66.6569,0.060838,0,0,0.041595,98.5661,0,0.019973,1.14486,0,0.149567,0.017085,0,100,2,O,0.000608,0,0,0.000832,0.985488,0,0.000399,0.011447,0,0.001495,0.000171,2,0.011918,0.023886,0.006027,0.013588,0.016624,0.039228,0.032917,0.00819,0.013563,0.012804,0.012746,0.025496,0.032198,0.011387,0.019439,0.021106,0.049469,0.040193,0.013661,0.017513,0.016472,0.017217,73.0221,-115.9,-17.405,19.2859,0.117938,-334.23,48.355,1.88159,-35.774,17.0036,87.0313,-5.603,-32.922,13.09,160,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,75,0.024592,0.009434,0,0.004533,78.6064,0,0,0.332229,0.001054,0.035313,0.000484,21.4589,100.473,0.052612,0.012716,0,0.006485,99.7995,0,0,0.554178,0.001362,0.04543,0.000654,0.000002,100.473,0.043511,0.02039,0,0.002425,32.9103,0,0,0.344659,0.000954,0.031421,0.000264,66.6461,0.130497,0.030577,0,0.003636,98.7037,0,0,1.03369,0.002861,0.094238,0.00079,0,100,2,O,0.001306,0.000612,0,0.000073,0.987614,0,0,0.010343,0.000029,0.000943,0.000008,2,0.011919,0.023893,0.006028,0.013587,0.016622,0.039228,0.032917,0.008191,0.013564,0.012805,0.012745,0.025498,0.032208,0.01139,0.019437,0.021103,0.049469,0.040193,0.013664,0.017514,0.016473,0.017217,34.0923,180.023,-17.706,212.468,0.117634,-72.431,-90.877,2.0475,909.887,26.432,1860.76,-5.603,-32.911,13.09,170.01,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,76,0.018639,0,0,0.005101,78.9776,0,0,0.274385,0,0.024376,0.008736,21.5099,100.819,0.039876,0,0,0.007297,100.271,0,0,0.45769,0,0.031359,0.0118,0,100.819,0.032907,0,0,0.002722,32.994,0,0,0.284034,0,0.021642,0.004748,66.6599,0.098704,0,0,0.004083,98.9661,0,0,0.851963,0,0.064916,0.014243,0,100,2,O,0.000987,0,0,0.000082,0.989922,0,0,0.008522,0,0.000649,0.000142,2,0.011935,0.023909,0.006032,0.013593,0.016633,0.039241,0.032929,0.008197,0.01357,0.01281,0.012752,0.025534,0.032228,0.011397,0.019446,0.021117,0.049486,0.040208,0.013673,0.017522,0.01648,0.017226,44.9468,-37.758,-23.795,188.978,0.117368,-194.9,-48.99,2.41857,-1332,37.9422,103.755,-5.603,-32.902,13.09,180,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,77,0.009284,0,0,0.136066,78.2352,0,0.120825,0.493434,0,0.11197,0.019292,21.5573,100.683,0.019861,0,0,0.194649,99.3282,0,0.147534,0.823076,0,0.144049,0.02606,0,100.683,0.016352,0,0,0.07245,32.6077,0,0.033032,0.509596,0,0.099182,0.010462,66.6512,0.04911,0,0,0.108797,97.9327,0,0.049603,1.5305,0,0.29788,0.031422,0,100,2,O,0.000491,0,0,0.002174,0.978459,0,0.000991,0.015291,0,0.002976,0.000314,2,0.011894,0.023859,0.00602,0.013585,0.016617,0.039221,0.032909,0.008182,0.013556,0.012798,0.01274,0.025446,0.032161,0.011375,0.019433,0.021098,0.04946,0.040184,0.013647,0.017504,0.016464,0.01721,89.6312,-44.427,-23.054,7.74776,0.117996,-102.11,19.6028,1.46897,-1935.4,8.87008,47.314,-5.603,-32.891,13.09,190.01,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
