  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,  Al WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Mn WT%,  Fe WT%,  Zr WT%,   O WT%,   TOTAL,    SiO2,    Na2O,   Al2O3,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,     MnO,     FeO,    ZrO2,       O,   TOTAL,  Si AT%,  Na AT%,  Al AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Mn AT%,  Fe AT%,  Zr AT%,   O AT%,Si OXMOL%,Na OXMOL%,Al OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Mn OXMOL%,Fe OXMOL%,Zr OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,Al FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Mn FORMULA,Fe FORMULA,Zr FORMULA,O FORMULA,Si CDL99,Na CDL99,Al CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Mn CDL99,Fe CDL99,Zr CDL99,SiO2 CDL99,Na2O CDL99,Al2O3 CDL99,Nb2O5 CDL99,SnO2 CDL99,WO3 CDL99,Ta2O5 CDL99,TiO2 CDL99,MnO CDL99,FeO CDL99,ZrO2 CDL99,Si %ERR ,Na %ERR ,Al %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Mn %ERR ,Fe %ERR ,Zr %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,Al STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Mn STD_NUM,Fe STD_NUM,Zr STD_NUM,Si STD_NAM,Na STD_NAM,Al STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Mn STD_NAM,Fe STD_NAM,Zr STD_NAM
Aberfoyle_1,2,40,20,40,0,58,0,0.003394,0,0,78.2359,0,0,0.064635,0,0,0,21.1375,99.4415,0,0.004575,0,0,99.3291,0,0,0.107815,0,0,0,0.000002,99.4415,0,0.00745,0,0,33.2615,0,0,0.06809,0,0,0,66.6629,0,0.011175,0,0,99.7846,0,0,0.204269,0,0,0,0,100,2,O,0,0.000224,0,0,0.997901,0,0,0.002043,0,0,0,2,0.011765,0.018069,0.005641,0.013366,0.016511,0.039392,0.032878,0.008262,0.014166,0.013051,0.012324,0.025169,0.024357,0.010659,0.01912,0.020963,0.049677,0.040146,0.013782,0.018292,0.016791,0.016647,-388,377.305,-20.557,-73.492,0.117576,-56.509,-49.532,9.31554,-80.574,-390.65,-156.38,-5.603,-35.701,13.088,0,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,59,0,0.019013,0,0.003249,78.1492,0,0,0.17379,0,0.017939,0.00224,21.1998,99.5652,0,0.025629,0,0.004648,99.219,0,0,0.289891,0,0.023078,0.003025,0,99.5652,0,0.041595,0,0.001759,33.116,0,0,0.18248,0,0.016155,0.001235,66.6408,0,0.062384,0,0.002638,99.3354,0,0,0.547371,0,0.04846,0.003704,0,100,2,O,0,0.001248,0,0.000053,0.993866,0,0,0.005477,0,0.000485,0.000037,2,0.011751,0.018054,0.005637,0.013357,0.016497,0.039379,0.032866,0.008254,0.014158,0.013046,0.012315,0.025139,0.024336,0.010651,0.019108,0.020945,0.04966,0.040131,0.013768,0.018282,0.016783,0.016636,-443,68.1628,-25.912,291.155,0.117643,-931.34,-35.301,3.66235,-121.5,52.1947,388.973,-5.582,-35.691,13.088,23.2648,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,60,0,0,0,0,78.1505,0,0,0.182257,0,0.044287,0.020569,21.2118,99.6094,0,0,0,0,99.2206,0,0,0.304015,0,0.056975,0.027785,0,99.6094,0,0,0,0,33.1041,0,0,0.191299,0,0.03987,0.011337,66.6534,0,0,0,0,99.2728,0,0,0.573669,0,0.119561,0.033997,0,100,2,O,0,0,0,0,0.993322,0,0,0.00574,0,0.001196,0.00034,2,0.01175,0.018056,0.005637,0.013358,0.016499,0.039383,0.032869,0.008254,0.014159,0.013047,0.012316,0.025138,0.02434,0.010651,0.019109,0.020947,0.049665,0.040135,0.013768,0.018283,0.016784,0.016636,-71.131,-58.202,-22.218,-586.63,0.11766,-45.453,-39.545,3.50673,-73.802,21.629,42.9771,-5.603,-35.681,13.088,46.5378,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,61,0.00191,0,0,0.002712,78.0138,0,0,0.219536,0,0.065915,0.007191,21.2047,99.5157,0.004087,0,0,0.00388,99.047,0,0,0.366199,0,0.0848,0.009714,0,99.5157,0.00342,0,0,0.001468,33.0542,0,0,0.230483,0,0.059355,0.003964,66.6471,0.010256,0,0,0.002201,99.1066,0,0,0.69106,0,0.177963,0.011886,0,100,2,O,0.000103,0,0,0.000044,0.991916,0,0,0.006917,0,0.001781,0.000119,2,0.011745,0.018052,0.005636,0.013355,0.016493,0.039378,0.032865,0.008251,0.014156,0.013044,0.012313,0.025127,0.024334,0.010648,0.019105,0.02094,0.049659,0.04013,0.013764,0.018279,0.016782,0.016633,427.816,-94.94,-32.026,348.578,0.117762,-90.139,-33.667,2.96251,-120.77,14.7926,121.609,-5.603,-35.671,13.088,56.5285,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,62,0,0.000174,0,0.051151,77.5663,0,0,0.383296,0.001657,0.084621,0.016452,21.2213,99.325,0,0.000234,0,0.073174,98.479,0,0,0.63936,0.00214,0.108865,0.022224,0,99.325,0,0.00038,0,0.027665,32.838,0,0,0.402083,0.001515,0.076137,0.009063,66.6452,0,0.000569,0,0.041488,98.4919,0,0,1.20598,0.004545,0.22836,0.027182,0,100,2,O,0,0.000011,0,0.00083,0.985456,0,0,0.012066,0.000045,0.002285,0.000272,2,0.011723,0.018029,0.005628,0.013342,0.016474,0.039358,0.032846,0.008239,0.014145,0.013036,0.0123,0.025079,0.024303,0.010635,0.019086,0.020916,0.049633,0.040107,0.013744,0.018265,0.016771,0.016614,-71.474,7338.97,-47.271,19.1542,0.11812,-40.978,-31.161,1.82032,604.255,11.6903,53.4898,-5.603,-35.661,13.088,66.5383,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,63,0,0,0,0.008589,78.2127,0,0,0.254976,0,0.079398,0.019705,21.2906,99.866,0,0,0,0.012287,99.2996,0,0,0.425316,0,0.102145,0.026617,0,99.866,0,0,0,0.00463,33.0031,0,0,0.266597,0,0.071203,0.010819,66.6437,0,0,0,0.006941,98.9479,0,0,0.799296,0,0.213477,0.032436,0,100,2,O,0,0,0,0.000139,0.990433,0,0,0.008001,0,0.002137,0.000325,2,0.011739,0.018045,0.005633,0.01335,0.016487,0.039369,0.032857,0.008248,0.014152,0.013041,0.012308,0.025115,0.024324,0.010644,0.019098,0.020932,0.049648,0.04012,0.013757,0.018273,0.016777,0.016626,-135.58,-63.335,-53.022,110.543,0.117599,-73.776,-61.095,2.59167,-198.17,12.4114,44.806,-5.603,-35.651,13.088,76.529,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,64,0,0,0,0.032491,77.9263,0,0,0.377269,0,0.089495,0.007695,21.3041,99.7374,0,0,0,0.04648,98.9361,0,0,0.629307,0,0.115135,0.010395,0.000002,99.7374,0,0,0,0.017504,32.861,0,0,0.394209,0,0.080206,0.004222,66.6429,0,0,0,0.026244,98.5385,0,0,1.18209,0,0.24051,0.012661,0,100,2,O,0,0,0,0.000525,0.986183,0,0,0.011831,0,0.002407,0.000127,2,0.011724,0.01803,0.005629,0.013342,0.016473,0.039355,0.032844,0.00824,0.014144,0.013035,0.0123,0.025083,0.024304,0.010635,0.019086,0.020914,0.04963,0.040105,0.013744,0.018264,0.01677,0.016614,-102.09,-61.359,-31.261,29.7409,0.117821,-72.038,-34.525,1.84479,-133.5,11.0953,113.562,-5.603,-35.641,13.088,86.5273,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,65,0,0,0,0,78.1934,0,0,0.151415,0,0.009594,0.007731,21.1883,99.5505,0,0,0,0,99.2751,0,0,0.25257,0,0.012343,0.010443,0,99.5505,0,0,0,0,33.1642,0,0,0.159128,0,0.008648,0.004266,66.6638,0,0,0,0,99.4839,0,0,0.477344,0,0.025942,0.012798,0,100,2,O,0,0,0,0,0.994968,0,0,0.004774,0,0.000259,0.000128,2,0.011755,0.018059,0.005638,0.01336,0.016502,0.039383,0.03287,0.008257,0.014161,0.013048,0.012318,0.025147,0.024344,0.010653,0.019111,0.020951,0.049665,0.040136,0.013773,0.018285,0.016786,0.016639,-80.956,-51.216,-21.46,-80.61,0.117609,-71.872,-29.776,4.15844,-133.11,96.8847,113.205,-5.603,-35.631,13.088,96.5409,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,66,0,0,0,0.016077,78.313,0,0,0.186592,0,0.031072,0.025747,21.2635,99.8359,0,0,0,0.022999,99.4269,0,0,0.311247,0,0.039974,0.034779,0,99.8359,0,0,0,0.00868,33.0951,0,0,0.19539,0,0.027907,0.014157,66.6588,0,0,0,0.013018,99.2747,0,0,0.586107,0,0.083712,0.042467,0,100,2,O,0,0,0,0.00026,0.992969,0,0,0.005862,0,0.000837,0.000425,2,0.011748,0.018052,0.005636,0.013356,0.016497,0.039378,0.032865,0.008253,0.014157,0.013045,0.012314,0.025134,0.024334,0.010649,0.019106,0.020945,0.049658,0.04013,0.013767,0.01828,0.016782,0.016634,-80.175,-76.295,-19.087,59.4217,0.117526,-41.742,-50.008,3.43198,-70.175,30.4788,34.4684,-5.603,-35.621,13.088,106.528,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
Aberfoyle_1,2,40,20,40,0,67,0,0,0,0.018365,78.0969,0,0,0.317537,0,0.078796,0.015654,21.3038,99.8311,0,0,0,0.026272,99.1526,0,0,0.52967,0,0.101371,0.021146,0,99.8311,0,0,0,0.009894,32.9343,0,0,0.331808,0,0.070621,0.00859,66.6448,0,0,0,0.014834,98.7527,0,0,0.994919,0,0.211756,0.025755,0,100,2,O,0,0,0,0.000297,0.988354,0,0,0.009958,0,0.002119,0.000258,2,0.011732,0.018037,0.005631,0.013346,0.01648,0.039362,0.032851,0.008244,0.014148,0.013038,0.012304,0.025099,0.024314,0.01064,0.019092,0.020923,0.049639,0.040113,0.013751,0.018269,0.016774,0.01662,-221.95,-57.932,-33.548,52.0733,0.117689,-71.097,-55.939,2.1385,-93.897,12.498,56.1999,-5.603,-35.611,13.088,116.538,214,334,319,303,301,332,333,140,335,126,524,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zircon
