  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,  Al WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Mn WT%,  Fe WT%,  Zr WT%,   O WT%,   TOTAL,    SiO2,    Na2O,   Al2O3,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,     MnO,     FeO,    ZrO2,       O,   TOTAL,  Si AT%,  Na AT%,  Al AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Mn AT%,  Fe AT%,  Zr AT%,   O AT%,Si OXMOL%,Na OXMOL%,Al OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Mn OXMOL%,Fe OXMOL%,Zr OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,Al FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Mn FORMULA,Fe FORMULA,Zr FORMULA,O FORMULA,Si CDL99,Na CDL99,Al CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Mn CDL99,Fe CDL99,Zr CDL99,SiO2 CDL99,Na2O CDL99,Al2O3 CDL99,Nb2O5 CDL99,SnO2 CDL99,WO3 CDL99,Ta2O5 CDL99,TiO2 CDL99,MnO CDL99,FeO CDL99,ZrO2 CDL99,Si %ERR ,Na %ERR ,Al %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Mn %ERR ,Fe %ERR ,Zr %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,BEAMCURR,Si STD_NUM,Na STD_NUM,Al STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Mn STD_NUM,Fe STD_NUM,Zr STD_NUM,Si STD_NAM,Na STD_NAM,Al STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Mn STD_NAM,Fe STD_NAM,Zr STD_NAM
BT-twinsector,2,40,20,80,0,58,0,0,0,0.067106,78.4459,0,0,0,0.001449,0.012278,0,21.1826,99.7093,0,0,0,0.095998,99.5957,0,0,0,0.001871,0.015795,0,0.000004,99.7093,0,0,0,0.036373,33.2826,0,0,0,0.001328,0.011071,0,66.6686,0,0,0,0.054593,99.9082,0,0,0,0.003988,0.033232,0,0,100,2,O,0,0,0,0.001091,0.99845,0,0,0,0.00004,0.000332,0,2,0.008577,0.014904,0.004148,0.009439,0.011542,0.027045,0.022734,0.00583,0.009631,0.008961,0.008476,0.01835,0.020091,0.007837,0.013502,0.014654,0.034106,0.027759,0.009725,0.012435,0.011528,0.011449,-253.1,-31.766,-11.981,10.4361,0.083016,-28.599,-29.673,-22.649,470.243,52.1328,-89.351,30.4334,14.0149,13.065,0,80.65,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,59,0,0,0,0.136104,78.4753,0,0,0,0,0.018204,0.021994,21.2293,99.8809,0,0,0,0.194702,99.6331,0,0,0,0,0.023419,0.029709,0,99.8809,0,0,0,0.073615,33.2244,0,0,0,0,0.016379,0.012116,66.6735,0,0,0,0.110567,99.8038,0,0,0,0,0.049203,0.036395,0,100,2,O,0,0,0,0.002208,0.996631,0,0,0,0,0.000491,0.000363,2,0.008572,0.014895,0.004146,0.009436,0.011541,0.027041,0.02273,0.005828,0.009628,0.008959,0.008474,0.018338,0.020078,0.007834,0.013499,0.014653,0.034101,0.027755,0.009722,0.012432,0.011526,0.011447,-52.94,-37.172,-9.6415,5.38605,0.083013,-57.558,-24.439,-13.41,-163.84,35.3424,27.6847,30.4235,14.0132,13.065,10.0363,80.66,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,60,0,0,0,0.119967,78.6374,0,0,0,0,0.009012,0.004041,21.2571,100.028,0,0,0,0.171618,99.8389,0,0,0,0,0.011593,0.005458,0,100.028,0,0,0,0.064803,33.2501,0,0,0,0,0.008098,0.002223,66.6748,0,0,0,0.097323,99.8717,0,0,0,0,0.024324,0.006677,0,100,2,O,0,0,0,0.001944,0.997382,0,0,0,0,0.000243,0.000067,2,0.008574,0.014895,0.004146,0.009437,0.011541,0.027041,0.02273,0.005829,0.009628,0.008959,0.008474,0.018343,0.020078,0.007834,0.013499,0.014653,0.034101,0.027755,0.009723,0.012432,0.011526,0.011447,-418.26,-28.52,-12.112,6.04766,0.082914,-71.253,-22.396,-15.012,-145.57,70.7996,148.552,30.4137,14.0115,13.065,19.9809,80.67,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,61,0,0,0,0.076457,78.4573,0,0,0,0,0.007574,0.008949,21.1911,99.7413,0,0,0,0.109374,99.6101,0,0,0,0,0.009744,0.012089,0,99.7413,0,0,0,0.041426,33.2755,0,0,0,0,0.006827,0.004939,66.6713,0,0,0,0.062187,99.9025,0,0,0,0,0.020497,0.014827,0,100,2,O,0,0,0,0.001243,0.998196,0,0,0,0,0.000205,0.000148,2,0.008576,0.014894,0.004147,0.009437,0.01154,0.02704,0.022729,0.005829,0.009628,0.008959,0.008475,0.018347,0.020077,0.007835,0.0135,0.014652,0.0341,0.027754,0.009723,0.012432,0.011526,0.011448,-56.435,-46.794,-10.85,9.21758,0.082998,-180.56,-26.408,-14.383,-73.804,84.1254,67.3409,30.4038,14.0098,13.065,30.038,80.68,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,62,0,0,0,0.038463,78.7272,0.063928,0,0,0,0.004909,0,21.2603,100.095,0,0,0,0.055022,99.9528,0.080619,0,0,0,0.006316,0,0,100.095,0,0,0,0.020773,33.2829,0.017448,0,0,0,0.004411,0,66.6745,0,0,0,0.031177,99.9032,0.052372,0,0,0,0.01324,0,0,100,2,O,0,0,0,0.000623,0.99837,0.000523,0,0,0,0.000132,0,2,0.008583,0.014896,0.004147,0.009442,0.011545,0.027046,0.022734,0.005831,0.00963,0.008961,0.00848,0.018362,0.020079,0.007836,0.013507,0.014657,0.034107,0.02776,0.009727,0.012434,0.011528,0.011455,-48.204,-30.411,-11.249,17.8469,0.082856,30.1311,-15.845,-16.19,-42.045,129.5,-2771.8,30.394,14.008,13.065,40.0001,80.68,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,63,0,0,0,0.027852,78.6582,0,0,0,0,0,0,21.219,99.9051,0,0,0,0.039844,99.8653,0,0,0,0,0,0,0,99.9051,0,0,0,0.015071,33.3158,0,0,0,0,0,0,66.6692,0,0,0,0.022613,99.9774,0,0,0,0,0,0,0,100,2,O,0,0,0,0.000452,0.999435,0,0,0,0,0,0,2,0.008579,0.014893,0.004147,0.009437,0.011539,0.027038,0.022728,0.00583,0.009627,0.008959,0.008476,0.018353,0.020075,0.007835,0.0135,0.01465,0.034098,0.027752,0.009724,0.012431,0.011525,0.011449,-64.579,-22.503,-10.534,24.443,0.08287,-65.814,-29.065,-11.5,-33.767,-203.99,-159.07,30.3841,14.0063,13.065,50.0458,80.7,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,64,0,0,0,0.048728,78.7571,0,0,0,0,0.006135,0.008238,21.2593,100.08,0,0,0,0.069708,99.9908,0,0,0,0,0.007893,0.011129,0,100.08,0,0,0,0.026317,33.2944,0,0,0,0,0.005512,0.004532,66.6692,0,0,0,0.039494,99.9304,0,0,0,0,0.016544,0.013601,0,100,2,O,0,0,0,0.000789,0.998795,0,0,0,0,0.000165,0.000136,2,0.008576,0.014887,0.004146,0.009436,0.011539,0.027036,0.022726,0.005829,0.009626,0.008958,0.008475,0.018348,0.020068,0.007834,0.013499,0.014649,0.034094,0.027749,0.009723,0.012429,0.011524,0.011448,-40.201,-20.936,-12.383,14.1828,0.082817,-63.17,-22.088,-12.819,-304.61,103.706,73.1071,30.3743,14.0046,13.065,59.9828,80.71,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,65,0,0,0,0.031571,78.4877,0.061969,0,0,0,0,0.013044,21.1954,99.7896,0,0,0,0.045163,99.6487,0.078147,0,0,0,0,0.01762,0.000002,99.7896,0,0,0,0.017104,33.2836,0.016965,0,0,0,0,0.007197,66.6752,0,0,0,0.025668,99.9018,0.050921,0,0,0,0,0.021603,0,100,2,O,0,0,0,0.000513,0.99838,0.000509,0,0,0,0,0.000216,2,0.008581,0.014887,0.004147,0.009441,0.011544,0.027041,0.022731,0.00583,0.009628,0.008959,0.008479,0.018359,0.020068,0.007835,0.013506,0.014656,0.034101,0.027755,0.009725,0.012432,0.011526,0.011454,-59.204,-46.107,-11.419,21.6313,0.082975,31.0691,-11.515,-13.491,-54.513,-254.44,46.379,30.3644,14.0029,13.065,70.0251,80.7,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,66,0,0,0,0.040489,78.6654,0.107528,0,0,0,0.009564,0.001995,21.2579,100.083,0,0,0,0.057921,99.8743,0.135601,0,0,0,0.012304,0.002694,0,100.083,0,0,0,0.021871,33.2619,0.029352,0,0,0,0.008594,0.001097,66.6772,0,0,0,0.032828,99.85,0.088112,0,0,0,0.0258,0.003294,0,100,2,O,0,0,0,0.000656,0.997698,0.00088,0,0,0,0.000258,0.000033,2,0.008583,0.014883,0.004146,0.009442,0.011544,0.027039,0.022729,0.00583,0.009627,0.008958,0.008481,0.018361,0.020062,0.007834,0.013507,0.014657,0.034099,0.027753,0.009725,0.01243,0.011525,0.011456,-27.973,-28.381,-11.592,16.9785,0.082872,18.0464,-19.176,-11.641,-45.248,66.7355,300.667,30.3546,14.0012,13.065,79.9731,80.73,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,67,0,0,0,0.042963,78.5633,0,0,0,0,0.003692,0.014033,21.2059,99.8299,0,0,0,0.061461,99.7447,0,0,0,0,0.00475,0.018955,0.000002,99.8299,0,0,0,0.023262,33.2962,0,0,0,0,0.003326,0.007738,66.6694,0,0,0,0.034908,99.9319,0,0,0,0,0.009981,0.023224,0,100,2,O,0,0,0,0.000698,0.998846,0,0,0,0,0.0001,0.000232,2,0.008575,0.014879,0.004146,0.009435,0.011538,0.027032,0.022723,0.005828,0.009624,0.008956,0.008474,0.018346,0.020057,0.007833,0.013497,0.014648,0.03409,0.027746,0.009722,0.012427,0.011522,0.011447,-63.647,-16.729,-12.501,16.0179,0.082911,-1354.4,-23.912,-11.98,-46.119,171.91,43.1195,30.3447,13.9995,13.065,90.0268,80.73,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,68,0,0,0,0.123127,78.6076,0.06857,0,0,0.002394,0.036115,0.004413,21.2769,100.119,0,0,0,0.176138,99.801,0.086472,0,0,0.003091,0.046462,0.005961,0,100.119,0,0,0,0.066446,33.2054,0.018699,0,0,0.002185,0.032422,0.002425,66.6724,0,0,0,0.099785,99.7328,0.056164,0,0,0.006563,0.097381,0.007285,0,100,2,O,0,0,0,0.001993,0.996075,0.000561,0,0,0.000066,0.000973,0.000073,2,0.008573,0.014871,0.004144,0.009437,0.011541,0.027032,0.022722,0.005827,0.009622,0.008955,0.008476,0.01834,0.020045,0.00783,0.0135,0.014652,0.03409,0.027745,0.00972,0.012425,0.011521,0.01145,-42.58,-19.552,-11.08,5.90462,0.082909,28.1003,-20.128,-12.464,284.699,18.0904,136.091,30.3349,13.9977,13.065,99.9925,80.74,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,69,0,0,0,0.093275,78.476,0.088552,0,0,0.002103,0.023257,0.019824,21.2354,99.9384,0,0,0,0.133433,99.6339,0.111672,0,0,0.002716,0.029919,0.026778,0.000004,99.9384,0,0,0,0.050437,33.2161,0.024197,0,0,0.001923,0.02092,0.010917,66.6755,0,0,0,0.075732,99.7502,0.072665,0,0,0.005775,0.062825,0.032786,0,100,2,O,0,0,0,0.001513,0.99635,0.000726,0,0,0.000058,0.000628,0.000327,2,0.008576,0.014871,0.004145,0.009439,0.011543,0.027036,0.022725,0.005828,0.009624,0.008956,0.008479,0.018348,0.020046,0.007831,0.013503,0.014655,0.034094,0.027749,0.009722,0.012427,0.011522,0.011453,-55.372,-19.566,-11.622,7.64435,0.082985,21.8385,-19.04,-12.144,324.044,27.7798,30.679,30.325,13.996,13.065,110.025,80.73,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,70,0,0,0,0.072422,78.4001,0.116155,0,0,0,0.020992,0.016795,21.2109,99.8373,0,0,0,0.103602,99.5375,0.146481,0,0,0,0.027006,0.022687,0,99.8373,0,0,0,0.039207,33.2234,0.031777,0,0,0,0.018906,0.00926,66.6775,0,0,0,0.058865,99.7611,0.095418,0,0,0,0.05677,0.027807,0,100,2,O,0,0,0,0.001176,0.996539,0.000953,0,0,0,0.000567,0.000278,2,0.008579,0.014869,0.004145,0.009441,0.011544,0.027035,0.022725,0.005829,0.009623,0.008956,0.00848,0.018353,0.020043,0.007831,0.013505,0.014656,0.034093,0.027748,0.009722,0.012426,0.011522,0.011455,-35.818,-17.304,-9.6017,9.70759,0.083016,16.7282,-33.497,-13.375,-86.98,30.7129,36.1302,30.3152,13.9943,13.065,119.973,80.75,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,71,0,0,0,0.073987,78.5388,0.061953,0,0,0.000953,0.023152,0,21.2298,99.9286,0,0,0,0.105841,99.7136,0.078128,0,0,0.00123,0.029785,0,0,99.9286,0,0,0,0.040015,33.2496,0.016932,0,0,0.000871,0.020831,0,66.6718,0,0,0,0.060068,99.8239,0.050835,0,0,0.002616,0.062539,0,0,100,2,O,0,0,0,0.0012,0.997412,0.000508,0,0,0.000026,0.000625,0,2,0.008575,0.014866,0.004144,0.009436,0.011539,0.027028,0.022719,0.005827,0.009621,0.008954,0.008476,0.018345,0.020039,0.00783,0.013499,0.01465,0.034085,0.027741,0.00972,0.012423,0.011519,0.01145,-142.47,-45.729,-11.997,9.50837,0.082919,31.0608,-14.783,-13.642,714.332,27.8957,-38.815,30.3053,13.9926,13.065,130.027,80.77,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,72,0,0,0,0.02313,78.1502,0.273614,0,0,0,0.025115,0.020078,21.1657,99.6578,0,0,0,0.033088,99.2203,0.34505,0,0,0,0.032311,0.027122,0,99.6578,0,0,0,0.01255,33.1925,0.075024,0,0,0,0.02267,0.011096,66.6862,0,0,0,0.01884,99.6545,0.225246,0,0,0,0.068064,0.033313,0,100,2,O,0,0,0,0.000376,0.995482,0.00225,0,0,0,0.00068,0.000333,2,0.008597,0.014879,0.004148,0.009458,0.011562,0.027064,0.022749,0.005836,0.009633,0.008965,0.008497,0.018391,0.020056,0.007838,0.01353,0.01468,0.034129,0.027778,0.009734,0.012439,0.011533,0.011477,-37.244,-26.146,-9.5585,29.395,0.083226,7.29953,-18.99,-12.391,-100.18,25.7906,30.36,30.2955,13.9909,13.065,139.973,80.64,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,73,0,0,0,0.063154,78.2065,0.220305,0,0,0,0.0302,0.003531,21.1799,99.7036,0,0,0,0.090344,99.2918,0.277823,0,0,0,0.038852,0.00477,0,99.7036,0,0,0,0.034243,33.1928,0.060364,0,0,0,0.027241,0.00195,66.6834,0,0,0,0.051416,99.6797,0.181275,0,0,0,0.081805,0.005856,0,100,2,O,0,0,0,0.001027,0.995534,0.00181,0,0,0,0.000817,0.000058,2,0.00859,0.014872,0.004147,0.009452,0.011556,0.027054,0.022741,0.005833,0.00963,0.008962,0.008492,0.018376,0.020047,0.007836,0.013522,0.014672,0.034118,0.027768,0.00973,0.012434,0.011529,0.01147,-22.082,-16.469,-12.601,11.0742,0.083176,8.98351,-11.37,-10.919,-50.956,21.5378,170.242,30.2856,13.9892,13.065,150.01,80.67,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,74,0,0,0,0.084075,77.9663,0.145,0,0,0,0.039382,0.007086,21.1083,99.3502,0,0,0,0.120272,98.9868,0.182858,0,0,0,0.050664,0.009572,0,99.3502,0,0,0,0.045736,33.1991,0.03986,0,0,0,0.035639,0.003926,66.6757,0,0,0,0.068669,99.6928,0.119695,0,0,0,0.10702,0.011789,0,100,2,O,0,0,0,0.001372,0.99584,0.001196,0,0,0,0.001069,0.000118,2,0.008582,0.014865,0.004146,0.009445,0.011549,0.027044,0.022732,0.00583,0.009625,0.008958,0.008485,0.018359,0.020037,0.007833,0.013512,0.014663,0.034104,0.027757,0.009725,0.012429,0.011525,0.011462,-26.934,-45.081,-10.713,8.43343,0.083283,13.4715,-45.154,-10.721,-55.139,16.6429,85.0187,30.2758,13.9874,13.065,159.972,80.7,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,75,0,0,0,0.097834,78.3065,0.33396,0,0,0,0.1053,0.024036,21.2801,100.148,0,0,0,0.139955,99.4187,0.421151,0,0,0,0.135469,0.032468,0,100.148,0,0,0,0.05279,33.0741,0.091062,0,0,0,0.094522,0.013209,66.6743,0,0,0,0.079266,99.3237,0.273464,0,0,0,0.283857,0.039669,0,100,2,O,0,0,0,0.001584,0.992109,0.002732,0,0,0,0.002835,0.000396,2,0.008584,0.014853,0.004143,0.009452,0.011555,0.027043,0.022731,0.005829,0.009623,0.008956,0.008492,0.018365,0.020022,0.007829,0.013522,0.014671,0.034103,0.027756,0.009723,0.012426,0.011522,0.011471,-33.588,-16.268,-11.723,7.31969,0.083107,6.03455,-27.002,-11.016,-106.68,6.56795,25.4246,30.2659,13.9857,13.065,170.029,80.76,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,76,0,0,0,0.072793,78.4444,0,0,0,0,0.014874,0,21.185,99.717,0,0,0,0.104134,99.5937,0,0,0,0,0.019135,0,0,99.717,0,0,0,0.039451,33.2784,0,0,0,0,0.01341,0,66.6688,0,0,0,0.059216,99.9005,0,0,0,0,0.040257,0,0,100,2,O,0,0,0,0.001184,0.99832,0,0,0,0,0.000402,0,2,0.008569,0.014851,0.004143,0.00943,0.011532,0.027016,0.022708,0.005825,0.009616,0.00895,0.008471,0.018333,0.020019,0.007827,0.01349,0.014641,0.034069,0.027728,0.009716,0.012416,0.011514,0.011443,-69.558,-19.87,-10.714,9.65013,0.082934,-83.626,-544.62,-12.461,-264.9,43.0812,-109.5,30.2561,13.984,13.065,179.974,80.82,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,77,0,0,0,0.006861,78.7442,0,0.067827,0,0,0.006974,0.001581,21.2507,100.078,0,0,0,0.009815,99.9744,0,0.082821,0,0,0.008972,0.002136,-0.00001,100.078,0,0,0,0.003707,33.302,0,0.018816,0,0,0.006269,0.00087,66.6683,0,0,0,0.005562,99.9448,0,0.028234,0,0,0.018813,0.002611,0,100,2,O,0,0,0,0.000111,0.999035,0,0.000564,0,0,0.000188,0.000026,2,0.008581,0.014854,0.004144,0.009436,0.011536,0.027022,0.022714,0.005827,0.009618,0.008952,0.008477,0.018357,0.020023,0.00783,0.013498,0.014647,0.034077,0.027735,0.00972,0.012419,0.011517,0.01145,-35.853,-17.407,-10.862,97.6663,0.082772,-43.777,23.8853,-16.39,-76.146,91.2369,378.996,30.2462,13.9823,13.065,190.01,80.82,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,78,0,0,0,0.028781,78.687,0,0,0,0,0.002909,0.003507,21.2293,99.9514,0,0,0,0.041172,99.9018,0,0,0,0,0.003743,0.004737,0,99.9514,0,0,0,0.015566,33.3115,0,0,0,0,0.002618,0.001932,66.6684,0,0,0,0.023355,99.963,0,0,0,0,0.007855,0.005797,0,100,2,O,0,0,0,0.000467,0.999319,0,0,0,0,0.000079,0.000058,2,0.008572,0.014849,0.004143,0.009431,0.011532,0.027016,0.022708,0.005825,0.009616,0.00895,0.008472,0.018339,0.020016,0.007828,0.013491,0.014641,0.034069,0.027728,0.009717,0.012416,0.011514,0.011444,-51.3,-47.105,-10.876,23.6544,0.082791,-48.192,-40.734,-13.339,-3758.4,217.844,171.029,30.2364,13.9806,13.065,199.955,80.83,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,79,0,0,0,0.056986,78.5804,0,0.037072,0,0,0.01808,0.006389,21.2262,99.9251,0,0,0,0.081521,99.7664,0,0.045267,0,0,0.02326,0.00863,0.000002,99.9251,0,0,0,0.030824,33.271,0,0.010296,0,0,0.016269,0.00352,66.6681,0,0,0,0.046267,99.8789,0,0.015454,0,0,0.048839,0.010566,0,100,2,O,0,0,0,0.000925,0.998108,0,0.000309,0,0,0.000488,0.000106,2,0.008573,0.014844,0.004142,0.009432,0.011533,0.027015,0.022707,0.005825,0.009615,0.008949,0.008473,0.01834,0.020009,0.007827,0.013492,0.014642,0.034068,0.027727,0.009716,0.012415,0.011513,0.011445,-36.727,-21.815,-10.368,12.1933,0.082856,-52.586,43.4258,-28.21,-1320.1,35.541,94.1122,30.2265,13.9789,13.065,210.012,80.84,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,80,0,0,0,0.066345,78.5184,0,0,0,0,0.012383,0.006149,21.2036,99.8068,0,0,0,0.094909,99.6877,0,0,0,0,0.01593,0.008306,0,99.8068,0,0,0,0.035925,33.2806,0,0,0,0,0.011154,0.003391,66.6689,0,0,0,0.05392,99.9024,0,0,0,0,0.033484,0.010179,0,100,2,O,0,0,0,0.001078,0.998384,0,0,0,0,0.000335,0.000102,2,0.008568,0.01484,0.004142,0.009429,0.01153,0.027011,0.022704,0.005824,0.009613,0.008948,0.00847,0.01833,0.020004,0.007826,0.013488,0.014639,0.034063,0.027722,0.009715,0.012413,0.011512,0.011442,-43.576,-46.264,-9.9072,10.5392,0.08288,-34.284,-56.418,-12.08,-46.275,51.6195,97.7377,30.2167,13.9772,13.065,219.958,80.85,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,81,0,0,0,0.059158,78.4392,0,0,0,0,0.011398,0.008402,21.1797,99.6978,0,0,0,0.084628,99.5872,0,0,0,0,0.014663,0.011349,0,99.6978,0,0,0,0.032069,33.2844,0,0,0,0,0.010279,0.004639,66.6686,0,0,0,0.04813,99.9071,0,0,0,0,0.030853,0.013924,0,100,2,O,0,0,0,0.000962,0.998504,0,0,0,0,0.000308,0.000139,2,0.008568,0.014838,0.004142,0.009428,0.011529,0.027009,0.022702,0.005824,0.009613,0.008947,0.00847,0.018329,0.020001,0.007825,0.013488,0.014638,0.03406,0.027721,0.009714,0.012412,0.011511,0.011442,-55.732,-19.36,-11.923,11.7598,0.082916,-31.763,-115.81,-15.816,-386.71,56.0265,71.6596,30.2068,13.9754,13.065,230.01,80.86,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
BT-twinsector,2,40,20,80,0,82,0,0,0,0.064914,78.7264,0,0,0,0,0.013447,0,21.2572,100.062,0,0,0,0.092863,99.9519,0,0,0,0,0.0173,0,0,100.062,0,0,0,0.035061,33.2844,0,0,0,0,0.012083,0,66.6685,0,0,0,0.052623,99.9111,0,0,0,0,0.036269,0,0,100,2,O,0,0,0,0.001052,0.998504,0,0,0,0,0.000362,0,2,0.008568,0.014835,0.004141,0.009428,0.011529,0.027008,0.022701,0.005823,0.009612,0.008947,0.00847,0.018329,0.019997,0.007825,0.013487,0.014637,0.034059,0.027719,0.009714,0.012411,0.01151,0.011441,-33.648,-58.398,-10.329,10.7598,0.082757,-52.37,-30.875,-28.341,-42.448,47.573,-55.771,30.197,13.9737,13.065,239.956,80.87,214,334,319,303,301,332,333,140,335,126,503,Wollastonite,Jadeite,Corundum,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Mn,Magnetite,Zr
