  SAMPLE,  NUMBER, TAKEOFF,KILOVOLT, CURRENT,BEAMSIZE,    LINE,  Si WT%,  Na WT%,   F WT%,  Al WT%,  Ca WT%,  Nb WT%,  Sn WT%,   W WT%,  Ta WT%,  Ti WT%,  Cr WT%,  Mn WT%,  Fe WT%,   U WT%,  Pb WT%,  Th WT%,  Zr WT%,  Hf WT%,   O WT%,   TOTAL,    SiO2,    Na2O,       F,   Al2O3,     CaO,   Nb2O5,    SnO2,     WO3,   Ta2O5,    TiO2,   Cr2O3,     MnO,     FeO,     UO2,     PbO,    ThO2,    ZrO2,    HfO2,       O,   TOTAL,  Si AT%,  Na AT%,   F AT%,  Al AT%,  Ca AT%,  Nb AT%,  Sn AT%,   W AT%,  Ta AT%,  Ti AT%,  Cr AT%,  Mn AT%,  Fe AT%,   U AT%,  Pb AT%,  Th AT%,  Zr AT%,  Hf AT%,   O AT%,Si OXMOL%,Na OXMOL%,F OXMOL%,Al OXMOL%,Ca OXMOL%,Nb OXMOL%,Sn OXMOL%,W OXMOL%,Ta OXMOL%,Ti OXMOL%,Cr OXMOL%,Mn OXMOL%,Fe OXMOL%,U OXMOL%,Pb OXMOL%,Th OXMOL%,Zr OXMOL%,Hf OXMOL%,O OXMOL%,   TOTAL, FORMULA,   BASIS,Si FORMULA,Na FORMULA,F FORMULA,Al FORMULA,Ca FORMULA,Nb FORMULA,Sn FORMULA,W FORMULA,Ta FORMULA,Ti FORMULA,Cr FORMULA,Mn FORMULA,Fe FORMULA,U FORMULA,Pb FORMULA,Th FORMULA,Zr FORMULA,Hf FORMULA,O FORMULA,Si CDL99,Na CDL99, F CDL99,Al CDL99,Ca CDL99,Nb CDL99,Sn CDL99, W CDL99,Ta CDL99,Ti CDL99,Cr CDL99,Mn CDL99,Fe CDL99, U CDL99,Pb CDL99,Th CDL99,Zr CDL99,Hf CDL99,Si %ERR ,Na %ERR , F %ERR ,Al %ERR ,Ca %ERR ,Nb %ERR ,Sn %ERR , W %ERR ,Ta %ERR ,Ti %ERR ,Cr %ERR ,Mn %ERR ,Fe %ERR , U %ERR ,Pb %ERR ,Th %ERR ,Zr %ERR ,Hf %ERR ,   X-POS,   Y-POS,   Z-POS, RELDIST,Si STD_NUM,Na STD_NUM,F STD_NUM,Al STD_NUM,Ca STD_NUM,Nb STD_NUM,Sn STD_NUM,W STD_NUM,Ta STD_NUM,Ti STD_NUM,Cr STD_NUM,Mn STD_NUM,Fe STD_NUM,U STD_NUM,Pb STD_NUM,Th STD_NUM,Zr STD_NUM,Hf STD_NUM,Si STD_NAM,Na STD_NAM,F STD_NAM,Al STD_NAM,Ca STD_NAM,Nb STD_NAM,Sn STD_NAM,W STD_NAM,Ta STD_NAM,Ti STD_NAM,Cr STD_NAM,Mn STD_NAM,Fe STD_NAM,U STD_NAM,Pb STD_NAM,Th STD_NAM,Zr STD_NAM,Hf STD_NAM
Bischoff_b1,2,40,20,40,0,124,0,0.028697,0,0,0,0,78.9881,0.078716,0.081368,0.049464,0,0.013614,0.181565,0.003925,0.034319,0.018122,0.010448,0.065463,21.4546,101.008,0,0.038682,0,0,0,0,100.284,0.099267,0.099355,0.082509,0,0.017578,0.233582,0.004452,0.036969,0.020621,0.014113,0.077199,0.000006,101.008,0,0.061983,0,0,0,0,33.0468,0.021261,0.02233,0.051279,0,0.012305,0.161441,0.000819,0.008225,0.003878,0.005687,0.018212,66.5858,0,0.092867,0.000001,0,0,0,99.0253,0.063708,0.033456,0.153658,0,0.036872,0.48376,0.002453,0.024647,0.011621,0.017042,0.054573,0,100,2,O,0,0.001862,0,0,0,0,0.992606,0.000639,0.000671,0.00154,0,0.00037,0.004849,0.000025,0.000247,0.000116,0.000171,0.000547,2,0.006982,0.019205,0.07779,0.00629,0.002246,0.012624,0.007871,0.038472,0.031994,0.017089,0.011422,0.013473,0.01245,0.00699,0.060578,0.007382,0.011288,0.0282,-158.73,48.384,-1.8291,-33.853,-18.809,-195.98,0.06335,35.0089,28.2349,25.9635,-162.36,71.0146,5.65606,125.642,123.757,28.9147,77.0316,30.8599,-3.8337,33.8503,13.049,224.96,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,125,0,0.051118,0,0,0,0,79.0688,0.064132,0.130316,0.135047,0,0,0.054573,0,0.00729,0.023492,0.009314,0.06605,21.5058,101.116,0,0.068906,0,0,0,0,100.387,0.080876,0.159124,0.225266,0,0,0.070208,0,0.007853,0.026732,0.012582,0.077891,0.000008,101.116,0,0.110183,0,0,0,0,33.012,0.017286,0.035688,0.139711,0,0,0.048424,0,0.001744,0.005017,0.00506,0.018337,66.6066,0,0.165338,0.000001,0,0,0,99.0741,0.051878,0.053553,0.419293,0,0,0.145328,0,0.005233,0.015057,0.015186,0.055033,0,100,2,O,0,0.003308,0,0,0,0,0.991253,0.000519,0.001072,0.004195,0,0,0.001454,0,0.000052,0.000151,0.000152,0.000551,2,0.006981,0.019192,0.077808,0.006288,0.002245,0.012622,0.007869,0.038465,0.031988,0.017086,0.011422,0.013471,0.012448,0.006988,0.06057,0.00738,0.011287,0.028194,-97.793,27.6212,-1.836,-37.414,-12.575,-152.8,0.063308,42.8457,17.8079,10.4117,-538.54,-93.632,16.9745,-1305.1,581.754,22.3505,86.3053,30.5841,-3.8387,33.85,13.0485,229.979,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,126,0.009141,0.058365,0,0,0,0,79.2397,0.042749,0.099697,0.099406,0,0.000536,0.040009,0.008468,0.036798,0.021218,0.007268,0.061154,21.5262,101.251,0.019556,0.078675,0,0,0,0,100.604,0.05391,0.121736,0.165815,0,0.000692,0.051472,0.009607,0.03964,0.024144,0.009818,0.072118,0.000004,101.251,0.01611,0.125668,0,0,0,0,33.0475,0.01151,0.027273,0.102727,0,0.000483,0.035463,0.001761,0.008792,0.004526,0.003944,0.01696,66.5973,0.048342,0.188542,0.000001,0,0,0,99.1636,0.034537,0.040919,0.308248,0,0.001449,0.10641,0.005284,0.026381,0.013582,0.011835,0.050891,0,100,2,O,0.000484,0.003774,0,0,0,0,0.992457,0.000346,0.000819,0.003085,0,0.000015,0.001065,0.000053,0.000264,0.000136,0.000118,0.000509,2,0.006982,0.019198,0.077833,0.00629,0.002246,0.012622,0.00787,0.038471,0.031993,0.017091,0.011425,0.013474,0.012451,0.006989,0.060578,0.007381,0.011287,0.028199,54.3771,24.3329,-1.865,-24.364,-11.708,-45758,0.063246,64.0316,23.1328,13.6512,-138.95,1777.85,22.853,58.3312,115.435,24.726,110.395,33.0006,-3.8437,33.8496,13.0485,234.984,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,127,0,0.016483,0,0,0,0.000215,79.1407,0.083723,0.060418,0.046312,0,0,0.054121,0.008096,0.014906,0.024484,0,0.083219,21.4451,100.978,0,0.022218,0,0,0,0.000307,100.478,0.105581,0.073774,0.077252,0,0,0.069626,0.009185,0.016057,0.027861,0,0.098138,0.000004,100.978,0,0.035648,0,0,0,0.000115,33.1531,0.022642,0.016602,0.048073,0,0,0.048184,0.001691,0.003577,0.005246,0,0.023182,66.6419,0,0.053474,0.000001,0,0,0.000172,99.4636,0.067929,0.024904,0.144225,0,0,0.144559,0.005074,0.010732,0.01574,0,0.069548,0,100,2,O,0,0.00107,0,0,0,0.000003,0.994963,0.00068,0.000498,0.001443,0,0,0.001446,0.000051,0.000107,0.000157,0,0.000696,2,0.006984,0.01921,0.077881,0.00629,0.002246,0.012627,0.007872,0.038473,0.031995,0.017097,0.011427,0.013476,0.012452,0.00699,0.060577,0.007383,0.011289,0.028201,-35.598,83.4417,-1.7795,-43.392,-45.4,4155.47,0.063274,32.947,37.8581,27.6413,-364.34,-313.52,17.1142,61.0135,284.641,21.4599,-130.24,24.3753,-3.8487,33.8493,13.0485,240.003,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,128,0.000209,0.003002,0,0,0,0,78.8853,0.0995,0.091044,0.078498,0,0,0.06342,0.005756,0,0.012311,0.027675,0.072103,21.4114,100.75,0.000447,0.004047,0,0,0,0,100.154,0.125478,0.11117,0.130939,0,0,0.081589,0.00653,0,0.014009,0.037384,0.08503,0,100.75,0.000371,0.006505,0,0,0,0,33.1061,0.026958,0.025062,0.08163,0,0,0.056565,0.001204,0,0.002643,0.015112,0.020122,66.6577,0.001112,0.00976,0.000001,0,0,0,99.3387,0.08089,0.037601,0.244939,0,0,0.169731,0.003614,0,0.00793,0.045346,0.060378,0,100,2,O,0.000011,0.000195,0,0,0,0,0.993317,0.000809,0.000752,0.002449,0,0,0.001697,0.000036,0,0.000079,0.000453,0.000604,2,0.006981,0.019202,0.077847,0.006288,0.002245,0.012624,0.00787,0.038465,0.031989,0.017091,0.011423,0.013473,0.012449,0.006989,0.060566,0.007382,0.011288,0.028195,2359.88,452.885,-1.8359,-24.486,-38.704,-91.307,0.063374,27.7977,25.2817,16.9051,-368.12,-802.77,14.723,85.7292,-423.44,42.4546,29.5257,28.0559,-3.8537,33.849,13.0485,245.002,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,129,0,0.014091,0,0,0,0.005959,79.2061,0.059701,0.104027,0.078183,0,0,0.041524,0.008433,0.067728,0.016501,0.019362,0.049479,21.4892,101.16,0,0.018995,0,0,0,0.008525,100.561,0.075287,0.127023,0.130413,0,0,0.053421,0.009567,0.072959,0.018777,0.026154,0.058349,0,101.16,0,0.030414,0,0,0,0.003183,33.1137,0.016113,0.028527,0.080991,0,0,0.036895,0.001758,0.016221,0.003529,0.010532,0.013755,66.6444,0,0.045634,0.000001,0,0,0.004775,99.3673,0.048352,0.042802,0.243038,0,0,0.110713,0.005276,0.048674,0.010589,0.031605,0.041276,0,100,2,O,0,0.000913,0,0,0,0.000096,0.993742,0.000484,0.000856,0.002431,0,0,0.001107,0.000053,0.000487,0.000106,0.000316,0.000413,2,0.006982,0.019205,0.07788,0.006288,0.002246,0.012623,0.007872,0.038469,0.031992,0.017095,0.011426,0.013475,0.012451,0.006991,0.060573,0.007383,0.011286,0.028198,-42.74,97.3875,-1.7685,-23.894,-29.686,150.492,0.063249,45.993,22.1888,16.9708,-244.79,-366.29,22.0491,58.588,62.8108,31.7367,41.8892,40.6765,-3.8587,33.8487,13.0485,250.021,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,130,0,0.03911,0,0,0,0,79.164,0.021162,0.10142,0.081428,0.00413,0.005885,0.020497,0.013978,0.020802,0.0244,0.024181,0.060603,21.475,101.057,0,0.052719,0,0,0,0,100.507,0.026688,0.12384,0.135827,0.006037,0.007598,0.026369,0.015857,0.022409,0.027764,0.032664,0.071468,0,101.057,0,0.084439,0,0,0,0,33.1062,0.005713,0.027821,0.084379,0.003943,0.005317,0.018217,0.002915,0.004984,0.005219,0.013158,0.016853,66.6208,0,0.126705,0.000001,0,0,0,99.3552,0.017147,0.041746,0.25323,0.005917,0.015956,0.054672,0.008747,0.014956,0.015664,0.039487,0.050578,0,100,2,O,0,0.002535,0,0,0,0,0.99387,0.000172,0.000835,0.002533,0.000118,0.00016,0.000547,0.000088,0.00015,0.000157,0.000395,0.000506,2,0.006981,0.019199,0.077843,0.006289,0.002245,0.012619,0.007869,0.038463,0.031986,0.01709,0.011424,0.013472,0.012449,0.006987,0.060561,0.00738,0.011283,0.028193,-44.511,35.7829,-1.8762,-30.603,-47.338,-177.04,0.063256,128.794,22.7432,16.3488,196.553,162.885,43.7891,35.4104,203.98,21.5254,33.6757,33.2897,-3.8637,33.8484,13.0485,255.02,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b1,2,40,20,40,0,131,0,0.062236,0,0,0,0,79.1047,0.058852,0.08781,0.034058,0,0.000723,0.104505,0.004894,0.043284,0.025783,0.025008,0.05124,21.4623,101.065,0,0.083893,0,0,0,0,100.432,0.074217,0.107221,0.056811,0,0.000933,0.134445,0.005552,0.046627,0.029339,0.033781,0.060426,0.000006,101.065,0,0.134356,0,0,0,0,33.0779,0.015887,0.024085,0.035289,0,0.000653,0.092872,0.00102,0.010368,0.005515,0.013606,0.014248,66.5742,0,0.201453,0.000001,0,0,0,99.1943,0.047642,0.036113,0.105823,0,0.001958,0.278507,0.00306,0.031093,0.016538,0.040803,0.042726,0,100,2,O,0,0.004036,0,0,0,0,0.993717,0.000477,0.000724,0.00106,0,0.00002,0.00279,0.000031,0.000311,0.000166,0.000409,0.000428,2,0.006981,0.019199,0.077801,0.006289,0.002245,0.012621,0.00787,0.038464,0.031987,0.017089,0.011422,0.013472,0.012448,0.006989,0.060565,0.007381,0.011285,0.028194,-55.045,22.8869,-1.7085,-23.517,-177.8,-189.9,0.063288,46.6433,26.194,37.0274,-131.32,1318.14,9.25403,100.781,98.1499,20.3857,32.5909,39.2892,-3.8687,33.848,13.0485,260.047,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,132,0.004434,0.080712,0,0,0,0.005515,78.9705,0.03738,0.042711,0.049102,0.004753,0,0.424206,0.014193,0.057756,0.027646,0.018743,0.058637,21.5297,101.326,0.009486,0.108798,0,0,0,0.00789,100.262,0.047139,0.052152,0.081904,0.006946,0,0.545739,0.016101,0.062216,0.031459,0.025318,0.06915,0,101.326,0.007797,0.173384,0,0,0,0.002932,32.8596,0.010041,0.011657,0.050626,0.004514,0,0.375135,0.002945,0.013767,0.005884,0.010147,0.016224,66.4554,0.02331,0.259181,0.000001,0,0,0.004383,98.2397,0.03002,0.017426,0.151355,0.006748,0,1.12154,0.008804,0.041159,0.017592,0.030337,0.048506,0,100,2,O,0.000235,0.005218,0,0,0,0.000088,0.988922,0.000302,0.000351,0.001524,0.000136,0,0.01129,0.000089,0.000414,0.000177,0.000305,0.000488,2,0.006976,0.019187,0.077564,0.00629,0.002244,0.012611,0.007864,0.038453,0.031977,0.017067,0.011408,0.013462,0.012441,0.006983,0.060553,0.007376,0.011279,0.028185,111.539,17.8824,-1.7908,-3263.1,-24.326,162.38,0.063352,73.1205,53.3224,26.1137,170.731,-266.21,2.81751,34.856,73.5982,19.0148,43.226,34.3817,-3.7627,33.7083,13.0515,0,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,133,0.000883,0.033345,0,0.003453,0,0.002607,79.1276,0.046904,0.135172,0.048139,0.006248,0,0.421426,0.014494,0,0.022413,0.003647,0.055257,21.5645,101.486,0.001888,0.044948,0,0.006525,0,0.00373,100.461,0.05915,0.165053,0.080299,0.009131,0,0.542164,0.016443,0,0.025504,0.004927,0.065163,0,101.486,0.001551,0.07158,0,0.006316,0,0.001385,32.9015,0.012591,0.036867,0.049598,0.00593,0,0.372412,0.003005,0,0.004767,0.001973,0.015278,66.5153,0.00464,0.10708,0.000001,0.009448,0,0.002072,98.4376,0.03767,0.055151,0.148391,0.008871,0,1.11422,0.008991,0,0.014262,0.005904,0.045711,0,100,2,O,0.000047,0.002152,0,0.00019,0,0.000042,0.989291,0.000379,0.001109,0.001491,0.000178,0,0.011198,0.00009,0,0.000143,0.000059,0.000459,2,0.00698,0.019196,0.077618,0.00629,0.002244,0.01262,0.007867,0.038463,0.031986,0.017072,0.011411,0.013465,0.012444,0.006986,0.060568,0.007378,0.011287,0.028193,558.84,41.7734,-1.8785,128.768,-31.011,342.87,0.063294,58.3916,17.1848,26.6136,130.159,-139.09,2.8322,34.1456,-2478.3,23.4098,219.276,36.4656,-3.7664,33.7049,13.0515,5.03195,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,134,0.001207,0.027738,0,0,0,0,79.1927,0.107583,0.106173,0.044231,0,0,0.368005,0.009107,0.015899,0.020362,0.033823,0.057569,21.5761,101.561,0.002582,0.03739,0,0,0,0,100.544,0.135671,0.129643,0.07378,0,0,0.473438,0.010331,0.017126,0.02317,0.045689,0.06789,0,101.561,0.00212,0.059535,0,0,0,0,32.9239,0.028875,0.028953,0.045565,0,0,0.325158,0.001888,0.003786,0.00433,0.018296,0.015915,66.5417,0.006346,0.089087,0.000001,0,0,0,98.533,0.086415,0.043325,0.136365,0,0,0.973118,0.00565,0.011332,0.012959,0.054757,0.047631,0,100,2,O,0.000064,0.001789,0,0,0,0,0.989571,0.000868,0.00087,0.00137,0,0,0.009773,0.000057,0.000114,0.00013,0.00055,0.000478,2,0.00698,0.019197,0.077673,0.00629,0.002245,0.012624,0.00787,0.038468,0.03199,0.017078,0.011414,0.013468,0.012446,0.006989,0.060577,0.007382,0.01129,0.028197,408.833,50.0003,-1.8332,-82.105,-18.314,-211.75,0.063277,25.7492,21.7496,28.841,-550.09,-215.47,3.14818,54.2508,266.876,25.7562,24.2928,35.0239,-3.77,33.7015,13.0515,9.97822,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,135,0.001452,0.066659,0,0,0,0.006111,79.3544,0.03079,0.099081,0.006866,0,0,0.266875,0.00973,0,0.02395,0.03085,0.071146,21.5614,101.529,0.003107,0.089855,0,0,0,0.008742,100.749,0.038829,0.120984,0.011453,0,0,0.343334,0.011038,0,0.027253,0.041672,0.083901,0.000002,101.529,0.002553,0.143135,0,0,0,0.003247,33.005,0.008267,0.027031,0.007076,0,0,0.235902,0.002018,0,0.005095,0.016695,0.019677,66.5243,0.007645,0.214344,0.000001,0,0,0.004863,98.85,0.024761,0.040479,0.021192,0,0,0.706526,0.006043,0,0.01526,0.050002,0.058933,0,100,2,O,0.000077,0.004303,0,0,0,0.000098,0.992271,0.000249,0.000813,0.000213,0,0,0.007092,0.000061,0,0.000153,0.000502,0.000592,2,0.006983,0.019201,0.077706,0.006292,0.002245,0.012622,0.007869,0.03847,0.031992,0.017084,0.011418,0.013471,0.012448,0.006988,0.060575,0.007381,0.011288,0.028198,339.952,21.4418,-1.8612,-69.139,-108.01,146.756,0.063209,88.7012,23.2733,177.501,-274.19,-192.56,4.08141,50.7872,-1589.1,21.9285,26.5611,28.431,-3.7737,33.6981,13.0515,14.9947,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,136,0,0.035106,0,0,0,0,79.3155,0.100521,0.122812,0.033878,0.002003,0,0.255613,0.007397,0.010222,0.014223,0.010236,0.091623,21.5704,101.57,0,0.047322,0,0,0,0,100.7,0.126765,0.149961,0.056511,0.002928,0,0.328845,0.008391,0.011011,0.016184,0.013826,0.108049,-0.00001,101.57,0,0.075399,0,0,0,0,32.9963,0.026997,0.033513,0.034923,0.001902,0,0.225998,0.001534,0.002436,0.003026,0.005541,0.025346,66.5671,0,0.112949,0.000001,0,0,0,98.8579,0.080883,0.050202,0.104629,0.002849,0,0.677095,0.004597,0.007298,0.009067,0.0166,0.075938,0,100,2,O,0,0.002265,0,0,0,0,0.99137,0.000811,0.001007,0.001049,0.000057,0,0.00679,0.000046,0.000073,0.000091,0.000166,0.000762,2,0.006985,0.019204,0.077767,0.006291,0.002246,0.012632,0.007873,0.038479,0.032,0.017088,0.011421,0.013474,0.01245,0.006992,0.060594,0.007385,0.011295,0.028205,-135.23,39.7487,-1.8163,-44.175,-91.197,-231.17,0.063233,27.5302,18.8734,37.2147,404.097,-1013,4.23015,66.7775,415.065,36.794,78.6578,22.1848,-3.7773,33.6947,13.0515,19.9537,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,137,0.001137,0.063994,0,0,0.001571,0,79.3255,0.107985,0.085249,0.027481,0,0,0.288543,0.000611,0,0.02397,0.007558,0.048924,21.574,101.557,0.002432,0.086262,0,0,0.002198,0,100.712,0.136178,0.104095,0.045839,0,0,0.37121,0.000693,0,0.027275,0.010209,0.057695,0.000002,101.557,0.001997,0.137335,0,0,0.001934,0,32.9745,0.028979,0.023244,0.028306,0,0,0.254912,0.000127,0,0.005097,0.004088,0.013523,66.5259,0.00598,0.205629,0.000001,0,0.00579,0,98.7445,0.086779,0.034803,0.084763,0,0,0.763352,0.000379,0,0.015262,0.012241,0.040497,0,100,2,O,0.00006,0.004129,0,0,0.000058,0,0.991329,0.000871,0.000699,0.000851,0,0,0.007664,0.000004,0,0.000153,0.000123,0.000407,2,0.00698,0.019197,0.07769,0.006291,0.002245,0.012623,0.007869,0.038466,0.031989,0.01708,0.011416,0.013469,0.012446,0.006987,0.060572,0.00738,0.011288,0.028195,433.955,22.286,-1.9445,-128.62,101.083,-90.384,0.063214,25.6542,26.9676,45.5025,-110.63,-432.04,3.82726,805.851,-158.94,21.9085,106.213,41.1291,-3.781,33.6913,13.0515,24.9777,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,138,0,0.036971,0,0,0,0.003315,79.4871,0.099823,0.114359,0.031364,0,0.016525,0.282528,0.007403,0.037492,0.018928,0.030724,0.059591,21.6308,101.857,0,0.049836,0,0,0,0.004742,100.918,0.125885,0.139639,0.052317,0,0.021338,0.363471,0.008398,0.040387,0.021538,0.041502,0.070275,-0.00001,101.857,0,0.079163,0,0,0,0.001756,32.9671,0.026728,0.031111,0.032233,0,0.014807,0.249035,0.001531,0.008908,0.004015,0.01658,0.016435,66.5506,0,0.11853,0.000001,0,0,0.00263,98.7234,0.08004,0.046583,0.096525,0,0.044342,0.74576,0.004585,0.026675,0.012025,0.049651,0.049216,0,100,2,O,0,0.002379,0,0,0,0.000053,0.99074,0.000803,0.000935,0.000969,0,0.000445,0.007484,0.000046,0.000268,0.000121,0.000498,0.000494,2,0.006986,0.019212,0.077785,0.006294,0.002247,0.012634,0.007877,0.038496,0.032014,0.017094,0.011425,0.013479,0.012456,0.006995,0.060622,0.007388,0.011298,0.028217,-93.008,37.8153,-1.7561,-45.44,-16.688,270.169,0.063199,27.7314,20.2419,40.0897,-780.8,58.716,3.89646,66.755,113.375,27.7157,26.6906,33.8759,-3.7847,33.6879,13.0515,29.9967,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
Bischoff_b2,3,40,20,40,0,139,0.000821,0.007838,0,0,0,0.000197,79.484,0.077854,0.09151,0.052738,0,0,0.267076,0.005905,0.035441,0.017691,0.031189,0.074715,21.616,101.763,0.001756,0.010565,0,0,0,0.000281,100.914,0.098181,0.11174,0.087971,0,0,0.343592,0.006699,0.038178,0.02013,0.04213,0.08811,-0.00001,101.763,0.00144,0.016803,0,0,0,0.000104,33.007,0.020872,0.024926,0.054266,0,0,0.235708,0.001223,0.008431,0.003758,0.016852,0.020632,66.588,0.004314,0.025161,0.000001,0,0,0.000156,98.8497,0.062507,0.037325,0.162518,0,0,0.705902,0.003662,0.025249,0.011254,0.050468,0.061788,0,100,2,O,0.000043,0.000505,0,0,0,0.000003,0.991379,0.000627,0.000749,0.00163,0,0,0.00708,0.000037,0.000253,0.000113,0.000506,0.00062,2,0.006985,0.019211,0.077784,0.006292,0.002247,0.012629,0.007874,0.038486,0.032005,0.017092,0.011423,0.013477,0.012453,0.006993,0.060603,0.007385,0.011293,0.02821,601.32,174.261,-1.8167,-63.982,-26.915,4540.37,0.063179,35.4032,25.1685,24.4488,-307.82,-59.954,4.0802,83.6093,119.887,29.6274,26.2926,27.1058,-3.7883,33.6845,13.0515,34.9551,334,334,123,319,123,303,301,332,333,140,117,335,126,538,120,2011,503,914,Jadeite,Jadeite,Fluorite,Corundum,Fluorite,CaNb2O6,Cassiterite,Scheelite,Manganotantalite,Rutile,Cr2O3,Mn,Magnetite,U,Crocoite,ThO2,Zr,Hf
