  SAMPLE,LOCALITY,REGION,STATE,STYLE,ZONE
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T1_sector,Elsmore,New England,NSW,Vein,Sector
T2,Elsmore,New England,NSW,Vein,Main
T2,Elsmore,New England,NSW,Vein,Main
